,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
642,,1706141,[],CHEMBL864423,Inhibition of Cathepsin S,B,BAO_0000190,BAO_0000357,single protein format,CC(C)C[C@H](N[C@@H](c1ccc(cc1)c2ccc(F)c(F)c2)C(F)(F)F)C(=O)NCC#N,,,CHEMBL1146103,Bioorg. Med. Chem. Lett.,2006,"{'bei': '15.3', 'le': '0.3', 'lle': '1.84', 'sei': '10.36'}",CHEMBL205504,,CHEMBL205504,6.72,False,http://www.openphacts.org/units/Nanomolar,450129,=,1,True,=,,IC50,nM,,189,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,189
643,,1706142,[],CHEMBL864423,Inhibition of Cathepsin S,B,BAO_0000190,BAO_0000357,single protein format,CC(C)C[C@H](N[C@@H](c1ccc(cc1)c2ccc(F)cc2)C(F)(F)F)C(=O)NCC#N,,,CHEMBL1146103,Bioorg. Med. Chem. Lett.,2006,"{'bei': '15.06', 'le': '0.29', 'lle': '1.61', 'sei': '9.78'}",CHEMBL205929,,CHEMBL205929,6.35,False,http://www.openphacts.org/units/Nanomolar,450128,=,1,True,=,,IC50,nM,,449,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,449
644,,1706143,[],CHEMBL864423,Inhibition of Cathepsin S,B,BAO_0000190,BAO_0000357,single protein format,CC(C)C[C@H](N[C@@H](c1ccc(cc1)c2cccc(F)c2)C(F)(F)F)C(=O)NCC#N,,,CHEMBL1146103,Bioorg. Med. Chem. Lett.,2006,"{'bei': '15.56', 'le': '0.3', 'lle': '1.82', 'sei': '10.1'}",CHEMBL207769,,CHEMBL207769,6.56,False,http://www.openphacts.org/units/Nanomolar,450127,=,1,True,=,,IC50,nM,,278,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,278
645,,1706144,[],CHEMBL864423,Inhibition of Cathepsin S,B,BAO_0000190,BAO_0000357,single protein format,CC(C)C[C@H](N[C@@H](c1ccc(cc1)c2ccccc2F)C(F)(F)F)C(=O)NCC#N,,,CHEMBL1146103,Bioorg. Med. Chem. Lett.,2006,"{'bei': '14.74', 'le': '0.28', 'lle': '1.47', 'sei': '9.57'}",CHEMBL382576,,CHEMBL382576,6.21,False,http://www.openphacts.org/units/Nanomolar,450126,=,1,True,=,,IC50,nM,,614,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,614
646,,1706145,[],CHEMBL864423,Inhibition of Cathepsin S,B,BAO_0000190,BAO_0000357,single protein format,CC(C)C[C@H](N[C@@H](c1ccc(cc1)c2ccccc2)C(F)(F)F)C(=O)NCC#N,,,CHEMBL1146103,Bioorg. Med. Chem. Lett.,2006,"{'bei': '16.16', 'le': '0.31', 'lle': '1.92', 'sei': '10.04'}",CHEMBL204792,,CHEMBL204792,6.52,False,http://www.openphacts.org/units/Nanomolar,450125,=,1,True,=,,IC50,nM,,303,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,303
647,,1706229,[],CHEMBL862610,Potency against Cathepsin S in Ramos cells by whole cell enzyme occupancy assay,B,BAO_0000190,BAO_0000219,cell-based format,CC(C)C[C@H](N[C@@H](c1ccc(cc1)c2ccc(cc2)S(=O)(=O)C)C(F)(F)F)C(=O)NCC#N,,,CHEMBL1146103,Bioorg. Med. Chem. Lett.,2006,"{'bei': '14.58', 'le': '0.29', 'lle': '3.02', 'sei': '7.09'}",CHEMBL437501,,CHEMBL437501,7.02,True,http://www.openphacts.org/units/Nanomolar,450135,=,1,True,=,,IC50,nM,,95,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,95
648,,1706234,[],CHEMBL862610,Potency against Cathepsin S in Ramos cells by whole cell enzyme occupancy assay,B,BAO_0000190,BAO_0000219,cell-based format,CC(C)C[C@H](N[C@@H](c1ccc(cc1)c2ccc(cc2)N3CCNCC3)C(F)(F)F)C(=O)NCC#N,,,CHEMBL1146103,Bioorg. Med. Chem. Lett.,2006,"{'bei': '16.73', 'le': '0.32', 'lle': '4.14', 'sei': '10.17'}",CHEMBL195454,,CHEMBL195454,8.15,False,http://www.openphacts.org/units/Nanomolar,450124,=,1,True,=,,IC50,nM,,7,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,7
649,,1708653,[],CHEMBL865648,Inhibition of cathepsin S,B,BAO_0000190,BAO_0000357,single protein format,OC(CN1CCC(CC1)N2C(=O)COc3ccccc23)Cn4nc(c5CNCCc45)c6ccc(cc6)C(F)(F)F,,,CHEMBL1146958,Bioorg. Med. Chem. Lett.,2006,"{'bei': '10.29', 'le': '0.2', 'lle': '2.25', 'sei': '6.9'}",CHEMBL426309,,CHEMBL426309,5.72,False,http://www.openphacts.org/units/Nanomolar,457795,=,1,True,=,,IC50,nM,,1925,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,1925
650,,1708654,[],CHEMBL865648,Inhibition of cathepsin S,B,BAO_0000190,BAO_0000357,single protein format,CC(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)N4C(=O)COc5ccccc45)c6ccc(cc6)C(F)(F)F,,,CHEMBL1146958,Bioorg. Med. Chem. Lett.,2006,"{'bei': '11.58', 'le': '0.22', 'lle': '3.2', 'sei': '7.59'}",CHEMBL205919,,CHEMBL205919,6.92,False,http://www.openphacts.org/units/Nanomolar,457797,=,1,True,=,,IC50,nM,,120,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,120
651,,1708655,[],CHEMBL865648,Inhibition of cathepsin S,B,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)OC(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)N4C(=O)COc5ccccc45)c6ccc(cc6)C(F)(F)F,,,CHEMBL1146958,Bioorg. Med. Chem. Lett.,2006,"{'bei': '9.28', 'le': '0.18', 'lle': '0.97', 'sei': '6.06'}",CHEMBL382419,,CHEMBL382419,6.08,False,http://www.openphacts.org/units/Nanomolar,457796,=,1,True,=,,IC50,nM,,826,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,826
652,,1708657,[],CHEMBL865648,Inhibition of cathepsin S,B,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCN(CC3)c4ccnc5ccccc45)c6ccc(cc6)C(F)(F)F,,,CHEMBL1146958,Bioorg. Med. Chem. Lett.,2006,"{'bei': '9.39', 'le': '0.18', 'lle': '2.15', 'sei': '6.09'}",CHEMBL381271,,CHEMBL381271,5.77,False,http://www.openphacts.org/units/Nanomolar,457828,=,1,True,=,,IC50,nM,,1700,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,1700
653,,1708658,[],CHEMBL865648,Inhibition of cathepsin S,B,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)N4C(=O)COCc5ccccc45)c6ccc(cc6)C(F)(F)F,,,CHEMBL1146958,Bioorg. Med. Chem. Lett.,2006,"{'bei': '10.48', 'le': '0.21', 'lle': '3.51', 'sei': '6.27'}",CHEMBL207003,,CHEMBL207003,6.79,False,http://www.openphacts.org/units/Nanomolar,457827,=,1,True,=,,IC50,nM,,163,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,163
654,,1708659,[],CHEMBL865648,Inhibition of cathepsin S,B,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)N4c5ccc(Cl)cc5CNS4(=O)=O)c6ccc(Br)cc6,,,CHEMBL1146958,Bioorg. Med. Chem. Lett.,2006,"{'bei': '9.98', 'le': '0.23', 'lle': '4.16', 'sei': '5.56'}",CHEMBL379770,,CHEMBL379770,7.12,False,http://www.openphacts.org/units/Nanomolar,457826,=,1,True,=,,IC50,nM,,75,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,75
655,,1708660,[],CHEMBL865648,Inhibition of cathepsin S,B,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)N4c5ccc(Cl)cc5CNS4(=O)=O)c6ccc(cc6)C(F)(F)F,,,CHEMBL1146958,Bioorg. Med. Chem. Lett.,2006,"{'bei': '10.7', 'le': '0.22', 'lle': '4.3', 'sei': '5.87'}",CHEMBL203102,,CHEMBL203102,7.52,False,http://www.openphacts.org/units/Nanomolar,457825,=,1,True,=,,IC50,nM,,30,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,30
656,,1708661,[],CHEMBL865648,Inhibition of cathepsin S,B,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)N4CCc5ccccc5C4)c6ccc(Br)cc6,,,CHEMBL1146958,Bioorg. Med. Chem. Lett.,2006,"{'bei': '9.15', 'le': '0.2', 'lle': '2.24', 'sei': '7.02'}",CHEMBL446116,,CHEMBL446116,5.75,False,http://www.openphacts.org/units/Nanomolar,457824,=,1,True,=,,IC50,nM,,1775,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,1775
657,,1708662,[],CHEMBL865648,Inhibition of cathepsin S,B,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)N4CCCc5ccccc45)c6ccc(Br)cc6,,,CHEMBL1146958,Bioorg. Med. Chem. Lett.,2006,"{'bei': '10.33', 'le': '0.22', 'lle': '2.58', 'sei': '7.93'}",CHEMBL208131,,CHEMBL208131,6.49,False,http://www.openphacts.org/units/Nanomolar,457823,=,1,True,=,,IC50,nM,,322,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,322
658,,1708663,[],CHEMBL865648,Inhibition of cathepsin S,B,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)N4C(=O)OCc5ccccc45)c6ccc(Br)cc6,,,CHEMBL1146958,Bioorg. Med. Chem. Lett.,2006,"{'bei': '10.67', 'le': '0.23', 'lle': '3.27', 'sei': '6.35'}",CHEMBL379502,,CHEMBL379502,6.88,False,http://www.openphacts.org/units/Nanomolar,457822,=,1,True,=,,IC50,nM,,133,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,133
659,,1708664,[],CHEMBL865648,Inhibition of cathepsin S,B,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)N4C(=O)OCc5ccccc45)c6ccc(cc6)C(F)(F)F,,,CHEMBL1146958,Bioorg. Med. Chem. Lett.,2006,"{'bei': '11.13', 'le': '0.22', 'lle': '3.19', 'sei': '6.52'}",CHEMBL381369,,CHEMBL381369,7.06,False,http://www.openphacts.org/units/Nanomolar,457821,=,1,True,=,,IC50,nM,,88,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,88
660,,1708665,[],CHEMBL865648,Inhibition of cathepsin S,B,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)N4C(=O)NCc5ccccc45)c6ccc(Br)cc6,,,CHEMBL1146958,Bioorg. Med. Chem. Lett.,2006,"{'bei': '11.17', 'le': '0.24', 'lle': '4', 'sei': '6.47'}",CHEMBL205748,,CHEMBL205748,7.19,False,http://www.openphacts.org/units/Nanomolar,457820,=,1,True,=,,IC50,nM,,65,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,65
661,,1708666,[],CHEMBL865648,Inhibition of cathepsin S,B,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)N4C(=O)NCc5ccccc45)c6ccc(cc6)C(F)(F)F,,,CHEMBL1146958,Bioorg. Med. Chem. Lett.,2006,"{'bei': '11.57', 'le': '0.23', 'lle': '3.88', 'sei': '6.59'}",CHEMBL208344,,CHEMBL208344,7.32,False,http://www.openphacts.org/units/Nanomolar,457819,=,1,True,=,,IC50,nM,,48,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,48
662,,1708667,[],CHEMBL865648,Inhibition of cathepsin S,B,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)N4C(=O)NCc5cc(Cl)ccc45)c6ccc(Br)cc6,,,CHEMBL1146958,Bioorg. Med. Chem. Lett.,2006,"{'bei': '11.03', 'le': '0.24', 'lle': '3.64', 'sei': '6.74'}",CHEMBL206035,,CHEMBL206035,7.48,False,http://www.openphacts.org/units/Nanomolar,457818,=,1,True,=,,IC50,nM,,33,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,33
663,,1708668,[],CHEMBL865648,Inhibition of cathepsin S,B,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)N4C(=O)NCc5cc(Cl)ccc45)c6ccc(cc6)C(F)(F)F,,,CHEMBL1146958,Bioorg. Med. Chem. Lett.,2006,"{'bei': '11.61', 'le': '0.24', 'lle': '3.64', 'sei': '6.98'}",CHEMBL377683,,CHEMBL377683,7.75,False,http://www.openphacts.org/units/Nanomolar,457817,=,1,True,=,,IC50,nM,,18,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,18
664,,1708669,[],CHEMBL865648,Inhibition of cathepsin S,B,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)N4C(=O)CCc5ccccc45)c6ccc(Br)cc6,,,CHEMBL1146958,Bioorg. Med. Chem. Lett.,2006,"{'bei': '11.64', 'le': '0.25', 'lle': '4.04', 'sei': '7.56'}",CHEMBL208103,,CHEMBL208103,7.48,False,http://www.openphacts.org/units/Nanomolar,457816,=,1,True,=,,IC50,nM,,33,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,33
665,,1708670,[],CHEMBL865648,Inhibition of cathepsin S,B,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)N4C(=O)CCc5ccccc45)c6ccc(cc6)C(F)(F)F,,,CHEMBL1146958,Bioorg. Med. Chem. Lett.,2006,"{'bei': '12.09', 'le': '0.24', 'lle': '3.95', 'sei': '7.72'}",CHEMBL379769,,CHEMBL379769,7.64,False,http://www.openphacts.org/units/Nanomolar,457815,=,1,True,=,,IC50,nM,,23,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,23
666,,1708671,[],CHEMBL865648,Inhibition of cathepsin S,B,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)N4C(=O)CCc5cc(Cl)ccc45)c6ccc(Br)cc6,,,CHEMBL1146958,Bioorg. Med. Chem. Lett.,2006,"{'bei': '11.44', 'le': '0.25', 'lle': '3.65', 'sei': '7.82'}",CHEMBL408418,,CHEMBL408418,7.75,False,http://www.openphacts.org/units/Nanomolar,457814,=,1,True,=,,IC50,nM,,18,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,18
667,,1708672,[],CHEMBL865648,Inhibition of cathepsin S,B,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)N4C(=O)CCc5cc(Cl)ccc45)c6ccc(cc6)C(F)(F)F,,,CHEMBL1146958,Bioorg. Med. Chem. Lett.,2006,"{'bei': '11.84', 'le': '0.24', 'lle': '3.55', 'sei': '7.97'}",CHEMBL377684,,CHEMBL377684,7.89,False,http://www.openphacts.org/units/Nanomolar,457813,=,1,True,=,,IC50,nM,,13,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,13
668,,1708673,[],CHEMBL865648,Inhibition of cathepsin S,B,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)N4C(=O)COc5cccnc45)c6ccc(Br)cc6,,,CHEMBL1146958,Bioorg. Med. Chem. Lett.,2006,"{'bei': '11.1', 'le': '0.24', 'lle': '4.89', 'sei': '5.92'}",CHEMBL377511,,CHEMBL377511,7.17,False,http://www.openphacts.org/units/Nanomolar,457812,=,1,True,=,,IC50,nM,,68,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,68
669,,1708674,[],CHEMBL865648,Inhibition of cathepsin S,B,BAO_0000190,BAO_0000357,single protein format,Cc1cccc2OCC(=O)N(C3CCN(CCCn4nc(c5CN(CCc45)S(=O)(=O)C)c6ccc(Br)cc6)CC3)c12,,,CHEMBL1146958,Bioorg. Med. Chem. Lett.,2006,"{'bei': '10.53', 'le': '0.23', 'lle': '2.55', 'sei': '7.69'}",CHEMBL380361,,CHEMBL380361,6.77,False,http://www.openphacts.org/units/Nanomolar,457811,=,1,True,=,,IC50,nM,,170,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,170
670,,1708675,[],CHEMBL865648,Inhibition of cathepsin S,B,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)N1CCc2c(C1)c(nn2CCCN3CCC(CC3)N4C(=O)COc5ccc(Cl)cc45)c6ccc(Br)cc6,,,CHEMBL1146958,Bioorg. Med. Chem. Lett.,2006,"{'bei': '10.39', 'le': '0.23', 'lle': '2.33', 'sei': '7.83'}",CHEMBL380541,,CHEMBL380541,6.89,False,http://www.openphacts.org/units/Nanomolar,457810,=,1,True,=,,IC50,nM,,130,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,130
671,,1708676,[],CHEMBL865648,Inhibition of cathepsin S,B,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)N4C(=O)COc5ccc(Cl)cc45)c6ccc(Br)cc6,,,CHEMBL1146958,Bioorg. Med. Chem. Lett.,2006,"{'bei': '10.78', 'le': '0.24', 'lle': '3.79', 'sei': '6.76'}",CHEMBL206067,,CHEMBL206067,7.32,False,http://www.openphacts.org/units/Nanomolar,457809,=,1,True,=,,IC50,nM,,48,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,48
672,,1708677,[],CHEMBL865648,Inhibition of cathepsin S,B,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)N1CCc2c(C1)c(nn2CCCN3CCC(CC3)N4C(=O)COc5ccccc45)c6ccc(Br)cc6,,,CHEMBL1146958,Bioorg. Med. Chem. Lett.,2006,"{'bei': '11.49', 'le': '0.25', 'lle': '3.31', 'sei': '8.21'}",CHEMBL383835,,CHEMBL383835,7.22,False,http://www.openphacts.org/units/Nanomolar,457808,=,1,True,=,,IC50,nM,,60,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,60
673,,1708678,[],CHEMBL865648,Inhibition of cathepsin S,B,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)N4C(=O)COc5ccccc45)c6ccc(Br)cc6,,,CHEMBL1146958,Bioorg. Med. Chem. Lett.,2006,"{'bei': '11.63', 'le': '0.25', 'lle': '4.61', 'sei': '6.93'}",CHEMBL406247,,CHEMBL406247,7.5,False,http://www.openphacts.org/units/Nanomolar,457807,=,1,True,=,,IC50,nM,,32,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,32
674,,1708679,[],CHEMBL865648,Inhibition of cathepsin S,B,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)N4C(=O)COc5cccnc45)c6ccc(cc6)C(F)(F)F,,,CHEMBL1146958,Bioorg. Med. Chem. Lett.,2006,"{'bei': '11.18', 'le': '0.22', 'lle': '4.57', 'sei': '5.86'}",CHEMBL239179,,CHEMBL239179,7.1,False,http://www.openphacts.org/units/Nanomolar,457806,=,1,True,=,,IC50,nM,,80,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,80
675,,1708680,[],CHEMBL865648,Inhibition of cathepsin S,B,BAO_0000190,BAO_0000357,single protein format,Cc1cccc2OCC(=O)N(C3CCN(CCCn4nc(c5CN(CCc45)S(=O)(=O)C)c6ccc(cc6)C(F)(F)F)CC3)c12,,,CHEMBL1146958,Bioorg. Med. Chem. Lett.,2006,"{'bei': '10.83', 'le': '0.21', 'lle': '2.36', 'sei': '7.77'}",CHEMBL379351,,CHEMBL379351,6.84,False,http://www.openphacts.org/units/Nanomolar,457805,=,1,True,=,,IC50,nM,,145,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,145
676,,1708681,[],CHEMBL865648,Inhibition of cathepsin S,B,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)N1CCc2c(C1)c(nn2CCCN3CCC(CC3)N4C(=O)COc5ccc(Cl)cc45)c6ccc(cc6)C(F)(F)F,,,CHEMBL1146958,Bioorg. Med. Chem. Lett.,2006,"{'bei': '10.56', 'le': '0.21', 'lle': '2.07', 'sei': '7.83'}",CHEMBL206722,,CHEMBL206722,6.89,False,http://www.openphacts.org/units/Nanomolar,457804,=,1,True,=,,IC50,nM,,130,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,130
677,,1708682,[],CHEMBL865648,Inhibition of cathepsin S,B,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)N4C(=O)COc5ccc(Cl)cc45)c6ccc(cc6)C(F)(F)F,,,CHEMBL1146958,Bioorg. Med. Chem. Lett.,2006,"{'bei': '11.67', 'le': '0.24', 'lle': '4.01', 'sei': '7.2'}",CHEMBL414587,,CHEMBL414587,7.8,False,http://www.openphacts.org/units/Nanomolar,457803,=,1,True,=,,IC50,nM,,16,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,16
678,,1708683,[],CHEMBL865648,Inhibition of cathepsin S,B,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)N1CCc2c(C1)c(nn2CCCN3CCC(CC3)N4C(=O)COc5ccccc45)c6ccc(cc6)C(F)(F)F,,,CHEMBL1146958,Bioorg. Med. Chem. Lett.,2006,"{'bei': '12.37', 'le': '0.24', 'lle': '3.47', 'sei': '8.68'}",CHEMBL204525,,CHEMBL204525,7.64,False,http://www.openphacts.org/units/Nanomolar,457802,=,1,True,=,,IC50,nM,,23,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,23
679,,1708684,[],CHEMBL865648,Inhibition of cathepsin S,B,BAO_0000190,BAO_0000357,single protein format,CC(=O)N1CCc2c(C1)c(nn2CCCN3CCC(CC3)N4C(=O)COc5ccccc45)c6ccc(cc6)C(F)(F)F,,,CHEMBL1146958,Bioorg. Med. Chem. Lett.,2006,"{'bei': '12.03', 'le': '0.23', 'lle': '2.25', 'sei': '9.87'}",CHEMBL206745,,CHEMBL206745,7,False,http://www.openphacts.org/units/Nanomolar,457801,=,1,True,=,,IC50,nM,,100,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,100
680,,1708685,[],CHEMBL865648,Inhibition of cathepsin S,B,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)OC(=O)N1CCc2c(C1)c(nn2CCCN3CCC(CC3)N4C(=O)COc5ccccc45)c6ccc(cc6)C(F)(F)F,,,CHEMBL1146958,Bioorg. Med. Chem. Lett.,2006,"{'bei': '9.45', 'le': '0.18', 'lle': '-0.09', 'sei': '7.54'}",CHEMBL206594,,CHEMBL206594,6.05,False,http://www.openphacts.org/units/Nanomolar,457800,=,1,True,=,,IC50,nM,,900,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,900
681,,1708686,[],CHEMBL865648,Inhibition of cathepsin S,B,BAO_0000190,BAO_0000357,single protein format,FC(F)(F)c1ccc(cc1)c2nn(CCCN3CCC(CC3)N4C(=O)COc5ccccc45)c6CCNCc26,,,CHEMBL1146958,Bioorg. Med. Chem. Lett.,2006,"{'bei': '10.65', 'le': '0.2', 'lle': '1.25', 'sei': '9.17'}",CHEMBL205631,,CHEMBL205631,5.75,False,http://www.openphacts.org/units/Nanomolar,457799,=,1,True,=,,IC50,nM,,1800,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,1800
682,,1708687,[],CHEMBL865648,Inhibition of cathepsin S,B,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)N4C(=O)COc5ccccc45)c6ccc(cc6)C(F)(F)F,,,CHEMBL1146958,Bioorg. Med. Chem. Lett.,2006,"{'bei': '11.92', 'le': '0.23', 'lle': '4.41', 'sei': '6.98'}",CHEMBL201461,,CHEMBL201461,7.55,False,http://www.openphacts.org/units/Nanomolar,457798,=,1,True,=,,IC50,nM,,28,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,28
683,,1711116,[],CHEMBL870051,Inhibition of recombinant human cathepsin S,B,BAO_0000190,BAO_0000357,single protein format,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc2ccc(C)cc2)C#N,,,CHEMBL1147644,Bioorg. Med. Chem. Lett.,2006,,CHEMBL205087,,CHEMBL205087,,False,http://www.openphacts.org/units/Nanomolar,467659,>,1,True,>,,IC50,nM,,10000,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,10000
684,,1711147,[],CHEMBL870051,Inhibition of recombinant human cathepsin S,B,BAO_0000190,BAO_0000357,single protein format,CC(C)C[C@H](NC(=O)Cn1ccnc1C)C(=O)N[C@@H](COCc2ccccc2)C#N,,,CHEMBL1147644,Bioorg. Med. Chem. Lett.,2006,"{'bei': '16.09', 'le': '0.3', 'lle': '4.67', 'sei': '6.07'}",CHEMBL208253,,CHEMBL208253,6.62,False,http://www.openphacts.org/units/Nanomolar,467674,=,1,True,=,,IC50,nM,,240,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,240
